[2024-09-19T18:06:22.273+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-09-16T00:00:00+00:00 [queued]>
[2024-09-19T18:06:23.786+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-09-16T00:00:00+00:00 [queued]>
[2024-09-19T18:06:23.875+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-09-19T18:06:26.787+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-09-16 00:00:00+00:00
[2024-09-19T18:06:27.484+0000] {standard_task_runner.py:57} INFO - Started process 310 to run task
[2024-09-19T18:06:27.486+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-09-16T00:00:00+00:00', '--job-id', '16', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpfigk5wbg']
[2024-09-19T18:06:27.735+0000] {standard_task_runner.py:85} INFO - Job 16: Subtask generate_txn_fact_data
[2024-09-19T18:06:43.360+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-09-16T00:00:00+00:00 [running]> on host 035d47951d03
[2024-09-19T18:07:05.328+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-09-16T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-09-16T00:00:00+00:00'
[2024-09-19T18:07:05.636+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.18.0.4', 9092) IPv4]
[2024-09-19T18:07:05.651+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-09-19T18:07:05.672+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.4', 9092)]>: Connection complete.
[2024-09-19T18:07:05.997+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-09-19T18:07:06.098+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-09-19T18:07:06.617+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1711649226574, 'account_id': 'A00004', 'customer_id': 'C00029', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00092', 'transaction_amount': 1413.15, 'exchange_rate': 1.3872}
[2024-09-19T18:07:08.749+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000066', 'transaction_date': 1704132428746, 'account_id': 'A00085', 'customer_id': 'C00007', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00031', 'transaction_amount': 1459.93, 'exchange_rate': 0.521}
[2024-09-19T18:07:08.791+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000067', 'transaction_date': 1698775628788, 'account_id': 'A00068', 'customer_id': 'C00033', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00027', 'transaction_amount': 3960.11, 'exchange_rate': 0.5265}
[2024-09-19T18:07:08.829+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000068', 'transaction_date': 1721930828828, 'account_id': 'A00044', 'customer_id': 'C00030', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00043', 'transaction_amount': 6793.69, 'exchange_rate': 1.1859}
[2024-09-19T18:07:08.831+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000069', 'transaction_date': 1723658828830, 'account_id': 'A00096', 'customer_id': 'C00057', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00011', 'transaction_amount': 3135.28, 'exchange_rate': 1.2602}
[2024-09-19T18:07:08.884+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000070', 'transaction_date': 1705255628883, 'account_id': 'A00092', 'customer_id': 'C00028', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00036', 'transaction_amount': 440.32, 'exchange_rate': 1.4944}
[2024-09-19T18:07:08.933+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000071', 'transaction_date': 1704218828932, 'account_id': 'A00010', 'customer_id': 'C00013', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00075', 'transaction_amount': 9673.8, 'exchange_rate': 1.2602}
[2024-09-19T18:07:08.972+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000072', 'transaction_date': 1719943628971, 'account_id': 'A00050', 'customer_id': 'C00044', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00031', 'transaction_amount': 3861.63, 'exchange_rate': 0.9537}
[2024-09-19T18:07:08.984+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000073', 'transaction_date': 1714414028984, 'account_id': 'A00034', 'customer_id': 'C00073', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00017', 'transaction_amount': 8717.93, 'exchange_rate': 0.6226}
[2024-09-19T18:07:08.988+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000074', 'transaction_date': 1720721228988, 'account_id': 'A00050', 'customer_id': 'C00051', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00094', 'transaction_amount': 9162.39, 'exchange_rate': 0.511}
[2024-09-19T18:07:09.014+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000075', 'transaction_date': 1703354829004, 'account_id': 'A00070', 'customer_id': 'C00050', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00094', 'transaction_amount': 9460.1, 'exchange_rate': 1.2617}
[2024-09-19T18:07:09.065+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000076', 'transaction_date': 1719598029023, 'account_id': 'A00046', 'customer_id': 'C00011', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00058', 'transaction_amount': 539.04, 'exchange_rate': 0.5092}
[2024-09-19T18:07:09.079+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000077', 'transaction_date': 1707674829071, 'account_id': 'A00091', 'customer_id': 'C00032', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00058', 'transaction_amount': 8474.08, 'exchange_rate': 0.9935}
[2024-09-19T18:07:09.089+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000078', 'transaction_date': 1718734029082, 'account_id': 'A00022', 'customer_id': 'C00096', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00083', 'transaction_amount': 988.97, 'exchange_rate': 0.5177}
[2024-09-19T18:07:09.137+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000079', 'transaction_date': 1723054029136, 'account_id': 'A00061', 'customer_id': 'C00014', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00026', 'transaction_amount': 3485.5, 'exchange_rate': 1.3403}
[2024-09-19T18:07:09.180+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000080', 'transaction_date': 1714586829180, 'account_id': 'A00057', 'customer_id': 'C00059', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00034', 'transaction_amount': 1165.4, 'exchange_rate': 1.0326}
[2024-09-19T18:07:09.208+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000081', 'transaction_date': 1711908429207, 'account_id': 'A00032', 'customer_id': 'C00077', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00087', 'transaction_amount': 4717.52, 'exchange_rate': 1.222}
[2024-09-19T18:07:09.258+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000082', 'transaction_date': 1701886029256, 'account_id': 'A00070', 'customer_id': 'C00049', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00013', 'transaction_amount': 7678.76, 'exchange_rate': 0.673}
[2024-09-19T18:07:09.315+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000083', 'transaction_date': 1721239629314, 'account_id': 'A00010', 'customer_id': 'C00003', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00097', 'transaction_amount': 4815.17, 'exchange_rate': 0.9833}
[2024-09-19T18:07:09.398+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000084', 'transaction_date': 1726596429397, 'account_id': 'A00016', 'customer_id': 'C00062', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00051', 'transaction_amount': 3077.77, 'exchange_rate': 1.0305}
[2024-09-19T18:07:09.407+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000085', 'transaction_date': 1699898829406, 'account_id': 'A00015', 'customer_id': 'C00026', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00056', 'transaction_amount': 7293.92, 'exchange_rate': 0.6571}
[2024-09-19T18:07:09.479+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000086', 'transaction_date': 1712167629477, 'account_id': 'A00075', 'customer_id': 'C00078', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00067', 'transaction_amount': 3335.64, 'exchange_rate': 1.364}
[2024-09-19T18:07:09.505+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000087', 'transaction_date': 1703268429504, 'account_id': 'A00098', 'customer_id': 'C00008', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00077', 'transaction_amount': 887.46, 'exchange_rate': 0.6664}
[2024-09-19T18:07:09.520+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000088', 'transaction_date': 1714241229519, 'account_id': 'A00023', 'customer_id': 'C00066', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00020', 'transaction_amount': 8262.42, 'exchange_rate': 0.9089}
[2024-09-19T18:07:09.572+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000089', 'transaction_date': 1696529229572, 'account_id': 'A00036', 'customer_id': 'C00068', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00015', 'transaction_amount': 3694.19, 'exchange_rate': 0.515}
[2024-09-19T18:07:09.583+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000090', 'transaction_date': 1726682829583, 'account_id': 'A00080', 'customer_id': 'C00007', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00052', 'transaction_amount': 9917.42, 'exchange_rate': 1.0272}
[2024-09-19T18:07:09.595+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000091', 'transaction_date': 1705082829594, 'account_id': 'A00033', 'customer_id': 'C00012', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00029', 'transaction_amount': 3447.08, 'exchange_rate': 1.3}
[2024-09-19T18:07:09.600+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000092', 'transaction_date': 1695406029598, 'account_id': 'A00007', 'customer_id': 'C00079', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00012', 'transaction_amount': 1995.53, 'exchange_rate': 1.441}
[2024-09-19T18:07:09.608+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000093', 'transaction_date': 1709748429608, 'account_id': 'A00043', 'customer_id': 'C00045', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00081', 'transaction_amount': 6050.71, 'exchange_rate': 1.0961}
[2024-09-19T18:07:09.620+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000094', 'transaction_date': 1700935629619, 'account_id': 'A00002', 'customer_id': 'C00034', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00079', 'transaction_amount': 6858.89, 'exchange_rate': 1.0761}
[2024-09-19T18:07:09.628+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000095', 'transaction_date': 1715191629628, 'account_id': 'A00003', 'customer_id': 'C00003', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00084', 'transaction_amount': 5795.93, 'exchange_rate': 0.9176}
[2024-09-19T18:07:09.643+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000096', 'transaction_date': 1695233229642, 'account_id': 'A00020', 'customer_id': 'C00072', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00075', 'transaction_amount': 9456.68, 'exchange_rate': 1.1063}
[2024-09-19T18:07:09.657+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000097', 'transaction_date': 1725041229655, 'account_id': 'A00094', 'customer_id': 'C00083', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00024', 'transaction_amount': 9049.13, 'exchange_rate': 0.8245}
[2024-09-19T18:07:09.666+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000098', 'transaction_date': 1716833229666, 'account_id': 'A00014', 'customer_id': 'C00044', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00054', 'transaction_amount': 8256.21, 'exchange_rate': 0.9581}
[2024-09-19T18:07:09.669+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000099', 'transaction_date': 1709057229668, 'account_id': 'A00006', 'customer_id': 'C00021', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00040', 'transaction_amount': 2700.71, 'exchange_rate': 1.2924}
[2024-09-19T18:07:09.675+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000100', 'transaction_date': 1703614029674, 'account_id': 'A00100', 'customer_id': 'C00065', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00068', 'transaction_amount': 8358.69, 'exchange_rate': 1.0643}
[2024-09-19T18:07:09.716+0000] {kafka_operator.py:64} INFO - 100 transaction records has been sent to kafka topic transaction_facts!
[2024-09-19T18:07:09.732+0000] {conn.py:919} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connected> [IPv4 ('172.18.0.4', 9092)]>: Closing connection. 
[2024-09-19T18:07:10.015+0000] {taskinstance.py:1398} INFO - Marking task as SUCCESS. dag_id=transaction_facts_generator, task_id=generate_txn_fact_data, execution_date=20240916T000000, start_date=20240919T180622, end_date=20240919T180710
[2024-09-19T18:07:10.698+0000] {local_task_job_runner.py:228} INFO - Task exited with return code 0
[2024-09-19T18:07:11.659+0000] {taskinstance.py:2776} INFO - 0 downstream tasks scheduled from follow-on schedule check
