[2024-09-19T19:14:48.018+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-09-19T19:14:43.551647+00:00 [queued]>
[2024-09-19T19:14:48.034+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-09-19T19:14:43.551647+00:00 [queued]>
[2024-09-19T19:14:48.036+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-09-19T19:14:48.059+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-09-19 19:14:43.551647+00:00
[2024-09-19T19:14:48.096+0000] {standard_task_runner.py:57} INFO - Started process 2004 to run task
[2024-09-19T19:14:48.102+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'manual__2024-09-19T19:14:43.551647+00:00', '--job-id', '69', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp8cmpnwrw']
[2024-09-19T19:14:48.107+0000] {standard_task_runner.py:85} INFO - Job 69: Subtask generate_txn_fact_data
[2024-09-19T19:14:48.178+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-09-19T19:14:43.551647+00:00 [running]> on host 48913e9acee9
[2024-09-19T19:14:48.652+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-09-19T19:14:43.551647+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-09-19T19:14:43.551647+00:00'
[2024-09-19T19:14:48.738+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.5', 9092)]>: connecting to kafka_broker:9092 [('172.18.0.5', 9092) IPv4]
[2024-09-19T19:14:48.773+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-09-19T19:14:48.814+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.5', 9092)]>: Connection complete.
[2024-09-19T19:14:48.997+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-09-19T19:14:49.006+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-09-19T19:14:49.132+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1703963689127, 'account_id': 'A00009', 'customer_id': 'C00032', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00044', 'transaction_amount': 3716.22, 'exchange_rate': 0.6467}
[2024-09-19T19:14:49.621+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000066', 'transaction_date': 1716664489621, 'account_id': 'A00011', 'customer_id': 'C00032', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00037', 'transaction_amount': 8221.28, 'exchange_rate': 0.6609}
[2024-09-19T19:14:49.625+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000067', 'transaction_date': 1710789289625, 'account_id': 'A00087', 'customer_id': 'C00010', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00054', 'transaction_amount': 2176.62, 'exchange_rate': 1.2868}
[2024-09-19T19:14:49.628+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000068', 'transaction_date': 1712344489627, 'account_id': 'A00003', 'customer_id': 'C00075', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00058', 'transaction_amount': 6411.31, 'exchange_rate': 0.7361}
[2024-09-19T19:14:49.632+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000069', 'transaction_date': 1714331689631, 'account_id': 'A00092', 'customer_id': 'C00018', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00075', 'transaction_amount': 4390.76, 'exchange_rate': 1.4336}
[2024-09-19T19:14:49.633+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000070', 'transaction_date': 1708629289633, 'account_id': 'A00033', 'customer_id': 'C00042', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00079', 'transaction_amount': 6587.01, 'exchange_rate': 0.6743}
[2024-09-19T19:14:49.637+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000071', 'transaction_date': 1697915689636, 'account_id': 'A00033', 'customer_id': 'C00057', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00072', 'transaction_amount': 9328.97, 'exchange_rate': 1.0201}
[2024-09-19T19:14:49.639+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000072', 'transaction_date': 1704741289639, 'account_id': 'A00092', 'customer_id': 'C00045', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00001', 'transaction_amount': 9998.46, 'exchange_rate': 0.9603}
[2024-09-19T19:14:49.641+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000073', 'transaction_date': 1709320489640, 'account_id': 'A00023', 'customer_id': 'C00048', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00042', 'transaction_amount': 6003.59, 'exchange_rate': 0.9608}
[2024-09-19T19:14:49.652+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000074', 'transaction_date': 1725304489651, 'account_id': 'A00059', 'customer_id': 'C00008', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00052', 'transaction_amount': 4308.26, 'exchange_rate': 1.4896}
[2024-09-19T19:14:49.655+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000075', 'transaction_date': 1722453289654, 'account_id': 'A00075', 'customer_id': 'C00078', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00002', 'transaction_amount': 5141.2, 'exchange_rate': 1.4831}
[2024-09-19T19:14:49.656+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000076', 'transaction_date': 1724008489656, 'account_id': 'A00036', 'customer_id': 'C00048', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00003', 'transaction_amount': 167.85, 'exchange_rate': 1.352}
[2024-09-19T19:14:49.659+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000077', 'transaction_date': 1707938089658, 'account_id': 'A00029', 'customer_id': 'C00070', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00012', 'transaction_amount': 703.73, 'exchange_rate': 0.835}
[2024-09-19T19:14:49.661+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000078', 'transaction_date': 1702926889661, 'account_id': 'A00066', 'customer_id': 'C00041', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00008', 'transaction_amount': 4220.22, 'exchange_rate': 1.2758}
[2024-09-19T19:14:49.664+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000079', 'transaction_date': 1717701289663, 'account_id': 'A00059', 'customer_id': 'C00052', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00050', 'transaction_amount': 3732.78, 'exchange_rate': 0.75}
[2024-09-19T19:14:49.667+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000080', 'transaction_date': 1710443689667, 'account_id': 'A00020', 'customer_id': 'C00005', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00037', 'transaction_amount': 8148.83, 'exchange_rate': 1.0732}
[2024-09-19T19:14:49.671+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000081', 'transaction_date': 1696619689671, 'account_id': 'A00013', 'customer_id': 'C00056', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00061', 'transaction_amount': 3199.5, 'exchange_rate': 1.1242}
[2024-09-19T19:14:49.674+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000082', 'transaction_date': 1698174889674, 'account_id': 'A00069', 'customer_id': 'C00100', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00040', 'transaction_amount': 4030.38, 'exchange_rate': 0.8708}
[2024-09-19T19:14:49.681+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000083', 'transaction_date': 1716059689679, 'account_id': 'A00053', 'customer_id': 'C00023', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00075', 'transaction_amount': 8846.49, 'exchange_rate': 1.2579}
[2024-09-19T19:14:49.687+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000084', 'transaction_date': 1726254889687, 'account_id': 'A00049', 'customer_id': 'C00013', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00023', 'transaction_amount': 2190.82, 'exchange_rate': 1.2646}
[2024-09-19T19:14:49.713+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000085', 'transaction_date': 1697310889712, 'account_id': 'A00049', 'customer_id': 'C00085', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00081', 'transaction_amount': 5025.97, 'exchange_rate': 0.8891}
[2024-09-19T19:14:49.718+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000086', 'transaction_date': 1700853289717, 'account_id': 'A00065', 'customer_id': 'C00068', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00019', 'transaction_amount': 4268.37, 'exchange_rate': 1.1148}
[2024-09-19T19:14:49.721+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000087', 'transaction_date': 1719688489721, 'account_id': 'A00077', 'customer_id': 'C00056', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00035', 'transaction_amount': 6815.03, 'exchange_rate': 1.2435}
[2024-09-19T19:14:49.731+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000088', 'transaction_date': 1719256489731, 'account_id': 'A00044', 'customer_id': 'C00008', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00028', 'transaction_amount': 9600.03, 'exchange_rate': 1.2647}
[2024-09-19T19:14:49.738+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000089', 'transaction_date': 1704568489737, 'account_id': 'A00008', 'customer_id': 'C00073', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00019', 'transaction_amount': 3198.39, 'exchange_rate': 1.1634}
[2024-09-19T19:14:49.756+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000090', 'transaction_date': 1713554089755, 'account_id': 'A00064', 'customer_id': 'C00021', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00099', 'transaction_amount': 2667.9, 'exchange_rate': 0.6527}
[2024-09-19T19:14:49.770+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000091', 'transaction_date': 1710270889770, 'account_id': 'A00085', 'customer_id': 'C00004', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00068', 'transaction_amount': 9838.23, 'exchange_rate': 0.8818}
[2024-09-19T19:14:49.799+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000092', 'transaction_date': 1695323689799, 'account_id': 'A00070', 'customer_id': 'C00074', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00041', 'transaction_amount': 5551.32, 'exchange_rate': 0.5908}
[2024-09-19T19:14:49.830+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000093', 'transaction_date': 1711221289815, 'account_id': 'A00090', 'customer_id': 'C00051', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00083', 'transaction_amount': 8849.86, 'exchange_rate': 0.6696}
[2024-09-19T19:14:49.902+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000094', 'transaction_date': 1699730089901, 'account_id': 'A00095', 'customer_id': 'C00031', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00029', 'transaction_amount': 9863.29, 'exchange_rate': 0.5633}
[2024-09-19T19:14:49.918+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000095', 'transaction_date': 1726773289917, 'account_id': 'A00041', 'customer_id': 'C00081', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00056', 'transaction_amount': 6348.31, 'exchange_rate': 0.5875}
[2024-09-19T19:14:49.927+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000096', 'transaction_date': 1704568489927, 'account_id': 'A00026', 'customer_id': 'C00025', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00050', 'transaction_amount': 646.5, 'exchange_rate': 0.847}
[2024-09-19T19:14:49.968+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000097', 'transaction_date': 1698693289968, 'account_id': 'A00053', 'customer_id': 'C00041', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00003', 'transaction_amount': 4883.61, 'exchange_rate': 0.883}
[2024-09-19T19:14:49.973+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000098', 'transaction_date': 1724440489973, 'account_id': 'A00072', 'customer_id': 'C00002', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00097', 'transaction_amount': 8014.51, 'exchange_rate': 0.6195}
[2024-09-19T19:14:49.982+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000099', 'transaction_date': 1721416489980, 'account_id': 'A00054', 'customer_id': 'C00035', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00093', 'transaction_amount': 3792.22, 'exchange_rate': 1.4492}
[2024-09-19T19:14:49.997+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000100', 'transaction_date': 1704568489985, 'account_id': 'A00025', 'customer_id': 'C00038', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00100', 'transaction_amount': 862.09, 'exchange_rate': 1.1391}
[2024-09-19T19:14:50.013+0000] {kafka_operator.py:64} INFO - 100 transaction records has been sent to kafka topic transaction_facts!
[2024-09-19T19:14:50.018+0000] {conn.py:919} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connected> [IPv4 ('172.18.0.5', 9092)]>: Closing connection. 
[2024-09-19T19:14:50.146+0000] {taskinstance.py:1398} INFO - Marking task as SUCCESS. dag_id=transaction_facts_generator, task_id=generate_txn_fact_data, execution_date=20240919T191443, start_date=20240919T191448, end_date=20240919T191450
[2024-09-19T19:14:50.259+0000] {local_task_job_runner.py:228} INFO - Task exited with return code 0
[2024-09-19T19:14:50.421+0000] {taskinstance.py:2776} INFO - 0 downstream tasks scheduled from follow-on schedule check
