[2024-09-20T00:48:27.111+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-09-19T00:00:00+00:00 [queued]>
[2024-09-20T00:48:27.152+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-09-19T00:00:00+00:00 [queued]>
[2024-09-20T00:48:27.155+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-09-20T00:48:27.201+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-09-19 00:00:00+00:00
[2024-09-20T00:48:27.215+0000] {standard_task_runner.py:57} INFO - Started process 3473 to run task
[2024-09-20T00:48:27.228+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-09-19T00:00:00+00:00', '--job-id', '74', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpuj_e9kpv']
[2024-09-20T00:48:27.248+0000] {standard_task_runner.py:85} INFO - Job 74: Subtask generate_txn_fact_data
[2024-09-20T00:48:27.497+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-09-19T00:00:00+00:00 [running]> on host 48913e9acee9
[2024-09-20T00:48:28.335+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-09-19T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-09-19T00:00:00+00:00'
[2024-09-20T00:48:29.406+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.5', 9092)]>: connecting to kafka_broker:9092 [('172.18.0.5', 9092) IPv4]
[2024-09-20T00:48:29.410+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-09-20T00:48:29.597+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.5', 9092)]>: Connection complete.
[2024-09-20T00:48:29.847+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-09-20T00:48:29.876+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-09-20T00:48:30.082+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1709081309990, 'account_id': 'A00549', 'customer_id': 'C00986', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00754', 'transaction_amount': 8072.64, 'exchange_rate': 1.015}
[2024-09-20T00:48:35.367+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000196', 'transaction_date': 1706834915366, 'account_id': 'A00080', 'customer_id': 'C00377', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00340', 'transaction_amount': 7016.06, 'exchange_rate': 1.3486}
[2024-09-20T00:48:35.371+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000197', 'transaction_date': 1697071715370, 'account_id': 'A00911', 'customer_id': 'C00313', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00716', 'transaction_amount': 3919.9, 'exchange_rate': 0.6558}
[2024-09-20T00:48:35.392+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000198', 'transaction_date': 1723769315391, 'account_id': 'A00506', 'customer_id': 'C00343', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00083', 'transaction_amount': 6126.87, 'exchange_rate': 0.6353}
[2024-09-20T00:48:35.396+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000199', 'transaction_date': 1723510115396, 'account_id': 'A00284', 'customer_id': 'C00696', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00088', 'transaction_amount': 2553.23, 'exchange_rate': 1.292}
[2024-09-20T00:48:35.402+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000200', 'transaction_date': 1706921315401, 'account_id': 'A00302', 'customer_id': 'C00127', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00405', 'transaction_amount': 3828.64, 'exchange_rate': 0.7035}
[2024-09-20T00:48:35.403+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000201', 'transaction_date': 1701132515403, 'account_id': 'A00675', 'customer_id': 'C00663', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00433', 'transaction_amount': 424.29, 'exchange_rate': 1.1679}
[2024-09-20T00:48:35.409+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000202', 'transaction_date': 1707007715408, 'account_id': 'A00112', 'customer_id': 'C00243', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00574', 'transaction_amount': 6547.48, 'exchange_rate': 1.3616}
[2024-09-20T00:48:35.424+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000203', 'transaction_date': 1704156515424, 'account_id': 'A00021', 'customer_id': 'C00075', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00062', 'transaction_amount': 1924.11, 'exchange_rate': 1.1972}
[2024-09-20T00:48:35.438+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000204', 'transaction_date': 1712537315437, 'account_id': 'A00838', 'customer_id': 'C00188', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00242', 'transaction_amount': 1060.31, 'exchange_rate': 1.2244}
[2024-09-20T00:48:35.451+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000205', 'transaction_date': 1722300515448, 'account_id': 'A00795', 'customer_id': 'C00453', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00683', 'transaction_amount': 6530.36, 'exchange_rate': 0.5074}
[2024-09-20T00:48:35.469+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000206', 'transaction_date': 1711500515464, 'account_id': 'A00032', 'customer_id': 'C00694', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00620', 'transaction_amount': 9888.32, 'exchange_rate': 0.8424}
[2024-09-20T00:48:35.475+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000207', 'transaction_date': 1715474915472, 'account_id': 'A00167', 'customer_id': 'C00507', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00812', 'transaction_amount': 2559.53, 'exchange_rate': 0.7207}
[2024-09-20T00:48:35.497+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000208', 'transaction_date': 1725583715483, 'account_id': 'A00933', 'customer_id': 'C00154', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00036', 'transaction_amount': 8465.76, 'exchange_rate': 0.6657}
[2024-09-20T00:48:35.549+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000209', 'transaction_date': 1706402915547, 'account_id': 'A00646', 'customer_id': 'C00920', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00749', 'transaction_amount': 3016.69, 'exchange_rate': 0.7831}
[2024-09-20T00:48:35.588+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000210', 'transaction_date': 1714178915563, 'account_id': 'A00041', 'customer_id': 'C00148', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00946', 'transaction_amount': 3467.8, 'exchange_rate': 1.2794}
[2024-09-20T00:48:35.639+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000211', 'transaction_date': 1699404515634, 'account_id': 'A00198', 'customer_id': 'C00577', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00844', 'transaction_amount': 4101.02, 'exchange_rate': 0.9105}
[2024-09-20T00:48:35.675+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000212', 'transaction_date': 1711932515674, 'account_id': 'A00701', 'customer_id': 'C00180', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00227', 'transaction_amount': 1365.94, 'exchange_rate': 0.9997}
[2024-09-20T00:48:35.691+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000213', 'transaction_date': 1714178915690, 'account_id': 'A00638', 'customer_id': 'C00036', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00050', 'transaction_amount': 9464.49, 'exchange_rate': 0.7181}
[2024-09-20T00:48:35.718+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000214', 'transaction_date': 1710636515706, 'account_id': 'A00825', 'customer_id': 'C00845', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00918', 'transaction_amount': 7022.73, 'exchange_rate': 1.4576}
[2024-09-20T00:48:35.757+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000215', 'transaction_date': 1718066915749, 'account_id': 'A00663', 'customer_id': 'C00221', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00682', 'transaction_amount': 8373.17, 'exchange_rate': 1.2342}
[2024-09-20T00:48:35.760+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000216', 'transaction_date': 1696639715759, 'account_id': 'A00554', 'customer_id': 'C00176', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00443', 'transaction_amount': 8798.41, 'exchange_rate': 1.2622}
[2024-09-20T00:48:35.801+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000217', 'transaction_date': 1718153315793, 'account_id': 'A00132', 'customer_id': 'C00547', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00926', 'transaction_amount': 322.97, 'exchange_rate': 1.1598}
[2024-09-20T00:48:35.815+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000218', 'transaction_date': 1713574115810, 'account_id': 'A00632', 'customer_id': 'C00325', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00019', 'transaction_amount': 945.68, 'exchange_rate': 0.9764}
[2024-09-20T00:48:35.820+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000219', 'transaction_date': 1704329315819, 'account_id': 'A00525', 'customer_id': 'C00017', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00617', 'transaction_amount': 2418.81, 'exchange_rate': 1.0156}
[2024-09-20T00:48:35.852+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000220', 'transaction_date': 1722559715846, 'account_id': 'A00155', 'customer_id': 'C00960', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00264', 'transaction_amount': 7993.24, 'exchange_rate': 0.9671}
[2024-09-20T00:48:35.868+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000221', 'transaction_date': 1709686115864, 'account_id': 'A00744', 'customer_id': 'C00232', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00440', 'transaction_amount': 7894.49, 'exchange_rate': 0.8647}
[2024-09-20T00:48:35.875+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000222', 'transaction_date': 1726706915874, 'account_id': 'A00626', 'customer_id': 'C00980', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00540', 'transaction_amount': 2680.72, 'exchange_rate': 1.4128}
[2024-09-20T00:48:35.884+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000223', 'transaction_date': 1716166115883, 'account_id': 'A00579', 'customer_id': 'C00507', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00142', 'transaction_amount': 2309.73, 'exchange_rate': 0.5292}
[2024-09-20T00:48:35.896+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000224', 'transaction_date': 1705798115889, 'account_id': 'A00436', 'customer_id': 'C00290', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00758', 'transaction_amount': 7899.63, 'exchange_rate': 1.4637}
[2024-09-20T00:48:35.908+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000225', 'transaction_date': 1700786915906, 'account_id': 'A00674', 'customer_id': 'C00855', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00639', 'transaction_amount': 6660.01, 'exchange_rate': 1.3475}
[2024-09-20T00:48:35.921+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000226', 'transaction_date': 1722127715920, 'account_id': 'A00606', 'customer_id': 'C00857', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00100', 'transaction_amount': 7123.22, 'exchange_rate': 0.6218}
[2024-09-20T00:48:35.933+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000227', 'transaction_date': 1715993315931, 'account_id': 'A00545', 'customer_id': 'C00730', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00572', 'transaction_amount': 6568.47, 'exchange_rate': 0.8499}
[2024-09-20T00:48:35.947+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000228', 'transaction_date': 1719881315944, 'account_id': 'A00951', 'customer_id': 'C00682', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00221', 'transaction_amount': 1735.64, 'exchange_rate': 0.8629}
[2024-09-20T00:48:35.954+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000229', 'transaction_date': 1706402915951, 'account_id': 'A00166', 'customer_id': 'C00169', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00275', 'transaction_amount': 7078.03, 'exchange_rate': 0.743}
[2024-09-20T00:48:35.959+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000230', 'transaction_date': 1699750115958, 'account_id': 'A00573', 'customer_id': 'C00039', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00290', 'transaction_amount': 5439.57, 'exchange_rate': 0.8246}
[2024-09-20T00:48:35.967+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000231', 'transaction_date': 1702169315965, 'account_id': 'A00475', 'customer_id': 'C00065', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00306', 'transaction_amount': 1400.86, 'exchange_rate': 0.8316}
[2024-09-20T00:48:35.972+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000232', 'transaction_date': 1724978915972, 'account_id': 'A00654', 'customer_id': 'C00429', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00225', 'transaction_amount': 3431.33, 'exchange_rate': 0.5272}
[2024-09-20T00:48:35.974+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000233', 'transaction_date': 1703724515974, 'account_id': 'A00853', 'customer_id': 'C00283', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00874', 'transaction_amount': 1525.57, 'exchange_rate': 1.4515}
[2024-09-20T00:48:35.978+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000234', 'transaction_date': 1715302115978, 'account_id': 'A00116', 'customer_id': 'C00851', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00298', 'transaction_amount': 3771.29, 'exchange_rate': 0.782}
[2024-09-20T00:48:35.986+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000235', 'transaction_date': 1720226915986, 'account_id': 'A00206', 'customer_id': 'C00879', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00488', 'transaction_amount': 5527.67, 'exchange_rate': 0.9513}
[2024-09-20T00:48:35.999+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000236', 'transaction_date': 1719535715995, 'account_id': 'A00418', 'customer_id': 'C00173', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00405', 'transaction_amount': 364.68, 'exchange_rate': 0.7899}
[2024-09-20T00:48:36.013+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000237', 'transaction_date': 1696294116008, 'account_id': 'A00743', 'customer_id': 'C00706', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00986', 'transaction_amount': 126.32, 'exchange_rate': 0.8842}
[2024-09-20T00:48:36.021+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000238', 'transaction_date': 1716684516018, 'account_id': 'A00958', 'customer_id': 'C00629', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00072', 'transaction_amount': 7265.87, 'exchange_rate': 0.6815}
[2024-09-20T00:48:36.033+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000239', 'transaction_date': 1703897316032, 'account_id': 'A00563', 'customer_id': 'C00894', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00707', 'transaction_amount': 2963.96, 'exchange_rate': 1.028}
[2024-09-20T00:48:36.044+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000240', 'transaction_date': 1704674916044, 'account_id': 'A00045', 'customer_id': 'C00026', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00848', 'transaction_amount': 1054.42, 'exchange_rate': 1.3124}
[2024-09-20T00:48:36.054+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000241', 'transaction_date': 1704588516050, 'account_id': 'A00979', 'customer_id': 'C00283', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00987', 'transaction_amount': 7113.57, 'exchange_rate': 0.8274}
[2024-09-20T00:48:36.059+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000242', 'transaction_date': 1716252516058, 'account_id': 'A00205', 'customer_id': 'C00653', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00965', 'transaction_amount': 1097.62, 'exchange_rate': 1.1683}
[2024-09-20T00:48:36.065+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000243', 'transaction_date': 1717980516063, 'account_id': 'A00947', 'customer_id': 'C00388', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00917', 'transaction_amount': 1938.49, 'exchange_rate': 1.1412}
[2024-09-20T00:48:36.076+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000244', 'transaction_date': 1720313316070, 'account_id': 'A00279', 'customer_id': 'C00938', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00779', 'transaction_amount': 7542.91, 'exchange_rate': 0.7446}
[2024-09-20T00:48:36.087+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000245', 'transaction_date': 1723682916081, 'account_id': 'A00898', 'customer_id': 'C00747', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00675', 'transaction_amount': 8650.89, 'exchange_rate': 0.7424}
[2024-09-20T00:48:36.090+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000246', 'transaction_date': 1718412516089, 'account_id': 'A00149', 'customer_id': 'C00636', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00418', 'transaction_amount': 9226.13, 'exchange_rate': 0.9976}
[2024-09-20T00:48:36.097+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000247', 'transaction_date': 1701564516096, 'account_id': 'A00800', 'customer_id': 'C00861', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00742', 'transaction_amount': 3231.9, 'exchange_rate': 1.3481}
[2024-09-20T00:48:36.104+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000248', 'transaction_date': 1699404516102, 'account_id': 'A00988', 'customer_id': 'C00963', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00753', 'transaction_amount': 9591.33, 'exchange_rate': 1.4822}
[2024-09-20T00:48:36.111+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000249', 'transaction_date': 1715215716110, 'account_id': 'A00792', 'customer_id': 'C00951', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00285', 'transaction_amount': 7514.02, 'exchange_rate': 0.6473}
[2024-09-20T00:48:36.116+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000250', 'transaction_date': 1712969316115, 'account_id': 'A00418', 'customer_id': 'C00857', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00340', 'transaction_amount': 1254.92, 'exchange_rate': 1.2609}
[2024-09-20T00:48:36.120+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000251', 'transaction_date': 1724806116119, 'account_id': 'A00246', 'customer_id': 'C00836', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00598', 'transaction_amount': 6196.73, 'exchange_rate': 0.6832}
[2024-09-20T00:48:36.127+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000252', 'transaction_date': 1700182116127, 'account_id': 'A00092', 'customer_id': 'C00045', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00816', 'transaction_amount': 9719.22, 'exchange_rate': 1.4045}
[2024-09-20T00:48:36.132+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000253', 'transaction_date': 1707958116132, 'account_id': 'A00671', 'customer_id': 'C00971', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00586', 'transaction_amount': 7301.7, 'exchange_rate': 0.8242}
[2024-09-20T00:48:36.150+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000254', 'transaction_date': 1723337316142, 'account_id': 'A00632', 'customer_id': 'C00464', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00973', 'transaction_amount': 1098.71, 'exchange_rate': 1.4875}
[2024-09-20T00:48:36.171+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000255', 'transaction_date': 1713746916163, 'account_id': 'A00961', 'customer_id': 'C00237', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00123', 'transaction_amount': 281.1, 'exchange_rate': 1.3508}
[2024-09-20T00:48:36.184+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000256', 'transaction_date': 1723423716183, 'account_id': 'A00580', 'customer_id': 'C00356', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00684', 'transaction_amount': 1667.46, 'exchange_rate': 0.6535}
[2024-09-20T00:48:36.197+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000257', 'transaction_date': 1726015716196, 'account_id': 'A00460', 'customer_id': 'C00389', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00133', 'transaction_amount': 4132.35, 'exchange_rate': 0.9029}
[2024-09-20T00:48:36.207+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000258', 'transaction_date': 1696121316205, 'account_id': 'A00422', 'customer_id': 'C00035', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00307', 'transaction_amount': 6137.34, 'exchange_rate': 1.2879}
[2024-09-20T00:48:36.220+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000259', 'transaction_date': 1720054116216, 'account_id': 'A00131', 'customer_id': 'C00968', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00814', 'transaction_amount': 12.64, 'exchange_rate': 0.7928}
[2024-09-20T00:48:36.227+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000260', 'transaction_date': 1722732516226, 'account_id': 'A00300', 'customer_id': 'C00473', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00045', 'transaction_amount': 6689.75, 'exchange_rate': 1.0607}
[2024-09-20T00:48:36.238+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000261', 'transaction_date': 1725151716237, 'account_id': 'A00142', 'customer_id': 'C00989', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00131', 'transaction_amount': 2816.42, 'exchange_rate': 1.4785}
[2024-09-20T00:48:36.243+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000262', 'transaction_date': 1725324516243, 'account_id': 'A00709', 'customer_id': 'C00044', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00538', 'transaction_amount': 1026.65, 'exchange_rate': 1.2451}
[2024-09-20T00:48:36.260+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000263', 'transaction_date': 1710982116252, 'account_id': 'A00562', 'customer_id': 'C00950', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00579', 'transaction_amount': 2579.56, 'exchange_rate': 0.9827}
[2024-09-20T00:48:36.289+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000264', 'transaction_date': 1713228516288, 'account_id': 'A00384', 'customer_id': 'C00571', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00119', 'transaction_amount': 3103.14, 'exchange_rate': 1.3033}
[2024-09-20T00:48:36.292+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000265', 'transaction_date': 1706489316291, 'account_id': 'A00788', 'customer_id': 'C00473', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00133', 'transaction_amount': 3913.78, 'exchange_rate': 0.9678}
[2024-09-20T00:48:36.298+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000266', 'transaction_date': 1718671716295, 'account_id': 'A00473', 'customer_id': 'C00753', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00303', 'transaction_amount': 533.71, 'exchange_rate': 1.0284}
[2024-09-20T00:48:36.300+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000267', 'transaction_date': 1719276516299, 'account_id': 'A00256', 'customer_id': 'C00354', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00837', 'transaction_amount': 5483.63, 'exchange_rate': 0.7853}
[2024-09-20T00:48:36.304+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000268', 'transaction_date': 1702774116304, 'account_id': 'A00829', 'customer_id': 'C00979', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00289', 'transaction_amount': 8816.83, 'exchange_rate': 1.2203}
[2024-09-20T00:48:36.313+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000269', 'transaction_date': 1703033316310, 'account_id': 'A00909', 'customer_id': 'C00915', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00415', 'transaction_amount': 71.3, 'exchange_rate': 1.3817}
[2024-09-20T00:48:36.324+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000270', 'transaction_date': 1718239716320, 'account_id': 'A00491', 'customer_id': 'C00058', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00729', 'transaction_amount': 864.1, 'exchange_rate': 0.7065}
