[2024-09-19T19:16:03.824+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-09-19T19:15:56.044748+00:00 [queued]>
[2024-09-19T19:16:03.843+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-09-19T19:15:56.044748+00:00 [queued]>
[2024-09-19T19:16:03.844+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-09-19T19:16:03.877+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-09-19 19:15:56.044748+00:00
[2024-09-19T19:16:03.928+0000] {standard_task_runner.py:57} INFO - Started process 2127 to run task
[2024-09-19T19:16:03.954+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'manual__2024-09-19T19:15:56.044748+00:00', '--job-id', '71', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpg4zwxbut']
[2024-09-19T19:16:03.962+0000] {standard_task_runner.py:85} INFO - Job 71: Subtask generate_txn_fact_data
[2024-09-19T19:16:04.508+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-09-19T19:15:56.044748+00:00 [running]> on host 48913e9acee9
[2024-09-19T19:16:04.749+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-09-19T19:15:56.044748+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-09-19T19:15:56.044748+00:00'
[2024-09-19T19:16:04.756+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.5', 9092)]>: connecting to kafka_broker:9092 [('172.18.0.5', 9092) IPv4]
[2024-09-19T19:16:04.757+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-09-19T19:16:04.758+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.5', 9092)]>: Connection complete.
[2024-09-19T19:16:04.862+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-09-19T19:16:04.863+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-09-19T19:16:04.872+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1709406964870, 'account_id': 'A00060', 'customer_id': 'C00044', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00040', 'transaction_amount': 8905.75, 'exchange_rate': 0.5576}
[2024-09-19T19:16:05.096+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000066', 'transaction_date': 1704136565096, 'account_id': 'A00094', 'customer_id': 'C00080', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00065', 'transaction_amount': 4623.25, 'exchange_rate': 0.9088}
[2024-09-19T19:16:05.099+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000067', 'transaction_date': 1699643765098, 'account_id': 'A00087', 'customer_id': 'C00020', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00074', 'transaction_amount': 1643.46, 'exchange_rate': 1.2785}
[2024-09-19T19:16:05.101+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000068', 'transaction_date': 1696274165101, 'account_id': 'A00022', 'customer_id': 'C00071', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00053', 'transaction_amount': 1286.46, 'exchange_rate': 1.4028}
[2024-09-19T19:16:05.104+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000069', 'transaction_date': 1722712565103, 'account_id': 'A00045', 'customer_id': 'C00025', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00015', 'transaction_amount': 3969.51, 'exchange_rate': 0.5512}
[2024-09-19T19:16:05.106+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000070', 'transaction_date': 1704741365105, 'account_id': 'A00005', 'customer_id': 'C00005', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00086', 'transaction_amount': 8802.76, 'exchange_rate': 0.6904}
[2024-09-19T19:16:05.108+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000071', 'transaction_date': 1717442165107, 'account_id': 'A00087', 'customer_id': 'C00076', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00068', 'transaction_amount': 1676.08, 'exchange_rate': 1.2283}
[2024-09-19T19:16:05.110+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000072', 'transaction_date': 1712258165110, 'account_id': 'A00089', 'customer_id': 'C00080', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00078', 'transaction_amount': 5015.1, 'exchange_rate': 1.3585}
[2024-09-19T19:16:05.112+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000073', 'transaction_date': 1706037365111, 'account_id': 'A00093', 'customer_id': 'C00044', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00017', 'transaction_amount': 9222.99, 'exchange_rate': 0.629}
[2024-09-19T19:16:05.114+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000074', 'transaction_date': 1720552565113, 'account_id': 'A00058', 'customer_id': 'C00067', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00004', 'transaction_amount': 9753.85, 'exchange_rate': 0.6557}
[2024-09-19T19:16:05.117+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000075', 'transaction_date': 1695496565117, 'account_id': 'A00019', 'customer_id': 'C00079', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00100', 'transaction_amount': 4278.26, 'exchange_rate': 1.3678}
[2024-09-19T19:16:05.124+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000076', 'transaction_date': 1700939765124, 'account_id': 'A00063', 'customer_id': 'C00049', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00039', 'transaction_amount': 6534.67, 'exchange_rate': 0.9942}
[2024-09-19T19:16:05.126+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000077', 'transaction_date': 1699902965125, 'account_id': 'A00070', 'customer_id': 'C00017', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00038', 'transaction_amount': 8026.08, 'exchange_rate': 0.749}
[2024-09-19T19:16:05.127+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000078', 'transaction_date': 1707160565127, 'account_id': 'A00018', 'customer_id': 'C00094', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00040', 'transaction_amount': 7673.01, 'exchange_rate': 0.855}
[2024-09-19T19:16:05.130+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000079', 'transaction_date': 1715282165129, 'account_id': 'A00043', 'customer_id': 'C00037', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00028', 'transaction_amount': 4829.46, 'exchange_rate': 0.5545}
[2024-09-19T19:16:05.131+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000080', 'transaction_date': 1701717365131, 'account_id': 'A00032', 'customer_id': 'C00004', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00083', 'transaction_amount': 8902.61, 'exchange_rate': 0.8121}
[2024-09-19T19:16:05.135+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000081', 'transaction_date': 1697656565134, 'account_id': 'A00025', 'customer_id': 'C00067', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00034', 'transaction_amount': 5523.47, 'exchange_rate': 0.5342}
[2024-09-19T19:16:05.137+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000082', 'transaction_date': 1717614965136, 'account_id': 'A00048', 'customer_id': 'C00003', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00087', 'transaction_amount': 9195.68, 'exchange_rate': 1.4705}
[2024-09-19T19:16:05.139+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000083', 'transaction_date': 1711566965138, 'account_id': 'A00051', 'customer_id': 'C00069', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00021', 'transaction_amount': 8948.67, 'exchange_rate': 0.8265}
[2024-09-19T19:16:05.143+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000084', 'transaction_date': 1708715765142, 'account_id': 'A00093', 'customer_id': 'C00084', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00015', 'transaction_amount': 3302.44, 'exchange_rate': 0.9291}
[2024-09-19T19:16:05.148+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000085', 'transaction_date': 1723576565147, 'account_id': 'A00004', 'customer_id': 'C00025', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00013', 'transaction_amount': 990.22, 'exchange_rate': 0.715}
[2024-09-19T19:16:05.155+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000086', 'transaction_date': 1725390965154, 'account_id': 'A00033', 'customer_id': 'C00061', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00003', 'transaction_amount': 5889.99, 'exchange_rate': 0.9505}
[2024-09-19T19:16:05.160+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000087', 'transaction_date': 1706382965159, 'account_id': 'A00059', 'customer_id': 'C00009', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00024', 'transaction_amount': 8990.2, 'exchange_rate': 0.8784}
[2024-09-19T19:16:05.165+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000088', 'transaction_date': 1713122165165, 'account_id': 'A00070', 'customer_id': 'C00069', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00095', 'transaction_amount': 8484.17, 'exchange_rate': 0.8129}
[2024-09-19T19:16:05.167+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000089', 'transaction_date': 1722021365167, 'account_id': 'A00041', 'customer_id': 'C00080', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00027', 'transaction_amount': 3794.0, 'exchange_rate': 1.1857}
[2024-09-19T19:16:05.173+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000090', 'transaction_date': 1719602165172, 'account_id': 'A00066', 'customer_id': 'C00059', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00050', 'transaction_amount': 9792.79, 'exchange_rate': 0.7758}
[2024-09-19T19:16:05.180+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000091', 'transaction_date': 1723058165176, 'account_id': 'A00057', 'customer_id': 'C00008', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00001', 'transaction_amount': 3079.29, 'exchange_rate': 0.5847}
[2024-09-19T19:16:05.183+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000092', 'transaction_date': 1695496565182, 'account_id': 'A00036', 'customer_id': 'C00091', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00066', 'transaction_amount': 9189.01, 'exchange_rate': 1.4723}
[2024-09-19T19:16:05.191+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000093', 'transaction_date': 1710011765190, 'account_id': 'A00078', 'customer_id': 'C00078', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00036', 'transaction_amount': 4695.87, 'exchange_rate': 0.6317}
[2024-09-19T19:16:05.193+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000094', 'transaction_date': 1698434165192, 'account_id': 'A00080', 'customer_id': 'C00064', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00100', 'transaction_amount': 4194.28, 'exchange_rate': 0.6465}
[2024-09-19T19:16:05.196+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000095', 'transaction_date': 1724613365195, 'account_id': 'A00013', 'customer_id': 'C00011', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00031', 'transaction_amount': 1499.33, 'exchange_rate': 0.5722}
[2024-09-19T19:16:05.203+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000096', 'transaction_date': 1712603765203, 'account_id': 'A00002', 'customer_id': 'C00089', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00001', 'transaction_amount': 5975.78, 'exchange_rate': 1.1876}
[2024-09-19T19:16:05.214+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000097', 'transaction_date': 1714504565208, 'account_id': 'A00067', 'customer_id': 'C00079', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00074', 'transaction_amount': 4675.7, 'exchange_rate': 1.3867}
[2024-09-19T19:16:05.222+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000098', 'transaction_date': 1711394165222, 'account_id': 'A00059', 'customer_id': 'C00018', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00054', 'transaction_amount': 5002.11, 'exchange_rate': 1.2769}
[2024-09-19T19:16:05.228+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000099', 'transaction_date': 1713899765227, 'account_id': 'A00008', 'customer_id': 'C00062', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00077', 'transaction_amount': 6544.67, 'exchange_rate': 0.5758}
[2024-09-19T19:16:05.232+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000100', 'transaction_date': 1705864565232, 'account_id': 'A00099', 'customer_id': 'C00092', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00080', 'transaction_amount': 907.3, 'exchange_rate': 1.442}
[2024-09-19T19:16:05.238+0000] {kafka_operator.py:64} INFO - 100 transaction records has been sent to kafka topic transaction_facts!
[2024-09-19T19:16:05.239+0000] {conn.py:919} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connected> [IPv4 ('172.18.0.5', 9092)]>: Closing connection. 
[2024-09-19T19:16:06.151+0000] {taskinstance.py:1398} INFO - Marking task as SUCCESS. dag_id=transaction_facts_generator, task_id=generate_txn_fact_data, execution_date=20240919T191556, start_date=20240919T191603, end_date=20240919T191606
[2024-09-19T19:16:06.470+0000] {local_task_job_runner.py:228} INFO - Task exited with return code 0
[2024-09-19T19:16:06.695+0000] {taskinstance.py:2776} INFO - 0 downstream tasks scheduled from follow-on schedule check
